"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-07",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","93",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-08",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","94",",,0","51",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-09",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","94",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-10",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","49",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-11",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","45",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-12",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","84",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-13",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-14",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","48",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-15",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","48",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-16",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","95",",,0","52",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-17",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","100",",,0","49",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-18",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","99",",,0","54",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-19",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","97",",,0","57",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-20",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","100",",,0","57",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-21",,,,,,,,,"0.00","T,,0,0730","0.0","P,,0","0.0","P,,0","86",",,0","65",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-22",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","100",",,0","60",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-23",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","101",",,0","60",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-24",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","100",",,0","59",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-25",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","100",",,0","58",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-26",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","100",",,0","52",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-27",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","98",",,0","53",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-28",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","94",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-29",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","45",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-30",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","85",",,0","48",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-07-31",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","81",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-01",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","86",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-02",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","45",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-03",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","48",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-04",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","48",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-05",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","56",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-06",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","53",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-07",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","83",",,0","50",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-08",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","84",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-09",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-10",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-11",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-12",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-13",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-14",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-15",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-16",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-17",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","88",",,0","36",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-18",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","39",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-19",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-20",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-21",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","88",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-22",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","39",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-23",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","88",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-24",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","38",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-25",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","88",",,0","39",",,0","39",",I,0,0730",,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-26",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","42",",I,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-27",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","94",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-28",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-29",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","86",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-30",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","39",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-08-31",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","40",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-01",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-02",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","45",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-03",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-04",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-05",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","93",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-06",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-07",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-08",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","86",",,0","45",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-09",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-10",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","38",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-11",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","94",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-12",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","97",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-13",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","93",",,0","45",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-14",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","76",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-15",,,,,,,,,"0.00","T,,0,0730","0.0","P,,0","0.0","P,,0","58",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-16",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","71",",,0","28",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-17",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","83",",,0","31",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-18",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","83",",,0","35",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-19",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","76",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-20",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","73",",,0","31",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-21",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","37",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-22",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","69",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-23",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","74",",,0","31",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-24",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","28",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-25",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","84",",,0","30",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-26",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","85",",,0","33",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-27",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","88",",,0","35",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-28",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","34",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-29",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","35",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-09-30",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","35",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-01",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","75",",,0","34",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-02",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","69",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-03",,,,,,,,,"0.04",",,0,0730","0.0","P,,0","0.0","P,,0","69",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-04",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","56",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-05",,,,,,,,,"0.03",",,0,0730","0.0","P,,0","0.0","P,,0","50",",,0","43",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-06",,,,,,,,,"0.11",",,0,0730","0.0","P,,0","0.0","P,,0","67",",,0","39",",,0",,,,,"    1",",,0",,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-07",,,,,,,,,"0.32",",,0,0730","0.0","P,,0","0.0","P,,0","66",",,0","44",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-08",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","75",",,0","32",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-09",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","74",",,0","32",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-10",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","64",",,0","33",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-11",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","74",",,0","28",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-12",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","78",",,0","30",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-13",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","79",",,0","29",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-14",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","77",",,0","31",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-15",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","72",",,0","36",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-16",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","61",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-17",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","59",",,0","29",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-18",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","68",",,0","26",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-19",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","75",",,0","29",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-20",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","77",",,0","33",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-21",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","73",",,0","27",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-22",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","74",",,0","27",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-23",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","74",",,0","29",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-24",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","72",",,0","29",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-25",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","62",",,0","23",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-26",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","66",",,0","22",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-27",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","67",",,0","22",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-28",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","68",",,0","22",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-29",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","69",",,0","23",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-30",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","66",",,0","21",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-10-31",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","65",",,0","19",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-01",,,,,,,,,"0.00","T,,0,0730","0.0","P,,0","0.0","P,,0","55",",,0","24",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-02",,,,,,,,,"0.08",",,0,0730","0.0","P,,0","0.0","P,,0","51",",,0","39",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-03",,,,,,,,,"0.70",",,0,0730","0.0","P,,0","0.0","P,,0","50",",,0","38",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-04",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","51",",,0","40",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-05",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","56",",,0","39",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-06",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","62",",,0","38",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-07",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","71",",,0","43",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-08",,,,,,,,,"0.23",",,0,0730","0.0","P,,0","0.0","P,,0","64",",,0","50",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-09",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","53",",,0","29",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-10",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","50",",,0","21",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-11",,,,,,,,,"0.12",",,0,0730","0.0","P,,0","0.0","P,,0","43",",,0","37",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-12",,,,,,,,,"0.08",",,0,0730","0.0","P,,0","0.0","P,,0","42",",,0","30",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-13",,,,,,,,,"0.28",",,0,0730","0.0","P,,0","0.0","P,,0","53",",,0","35",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-14",,,,,,,,,"0.11",",,0,0730","0.0","P,,0","0.0","P,,0","54",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2006-11-15",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","50",",,0","35",",,0",,,"    1",",,0",,,,,,,,
